Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.12.140-192.168.12.146-56374-21-6,192.168.12.140,56374,192.168.12.146,21,6,31/07/2024 05:02:47 PM,10291149,8,16,85.0,188.0,15.0,0.0,10.625,6.610327417868843,34.0,0.0,11.75,14.401388821915754,26.527650119534755,2.3321011094096487,447441.26086956525,1164130.8712215,3538505.0,23.0,6739806.0,962829.4285714286,1643233.0766105435,3582294.0,424.0,1.0291149E7,686076.6,1397924.4975523942,3538505.0,40.0,0,0,0,0,256,528,0.7773670364698829,1.5547340729397658,0.0,34.0,10.920000000000002,12.158399017414531,147.82666666666663,0,1,0,0,0,0,0,0,2.0,11.375,10.625,11.75,0,0,0,0,0,0,8,85,16,188,-1,510,6,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-56374-21-6,192.168.12.140,56374,192.168.12.146,21,6,31/07/2024 05:02:57 PM,140,1,2,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,7.5,10.606601717798213,107142.85714285716,21428.57142857143,70.0,59.39696961966999,112.0,28.0,0,0,0,0,0,28.0,28.0,0.0,28.0,28.0,0,1,0,0,32,52,7142.857142857143,14285.714285714286,0.0,15.0,7.5,8.660254037844387,75.0,0,0,0,1,1,0,0,0,2.0,10.0,0.0,7.5,0,0,0,0,0,0,1,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-56390-21-6,192.168.12.140,56390,192.168.12.146,21,6,31/07/2024 05:02:47 PM,10237371,8,16,86.0,188.0,15.0,0.0,10.75,6.692212958783834,34.0,0.0,11.75,14.401388821915754,26.76468401897323,2.344351884873568,445103.0869565218,1157751.1035951206,3507148.0,23.0,6707702.0,958243.142857143,1635487.1275084403,3549761.0,435.0,1.0237371E7,682491.4,1390236.6377746013,3507148.0,32.0,0,0,0,0,256,528,0.7814506282911893,1.5629012565823786,0.0,34.0,10.959999999999999,12.17059297377631,148.1233333333333,0,1,0,0,0,0,0,0,2.0,11.416666666666666,10.75,11.75,0,0,0,0,0,0,8,86,16,188,-1,510,6,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-56390-21-6,192.168.12.140,56390,192.168.12.146,21,6,31/07/2024 05:02:57 PM,151,1,2,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,7.5,10.606601717798213,99337.74834437085,19867.54966887417,75.5,65.76093065034893,122.0,29.0,0,0,0,0,0,29.0,29.0,0.0,29.0,29.0,0,1,0,0,32,52,6622.51655629139,13245.03311258278,0.0,15.0,7.5,8.660254037844387,75.0,0,0,0,1,1,0,0,0,2.0,10.0,0.0,7.5,0,0,0,0,0,0,1,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-56368-21-6,192.168.12.140,56368,192.168.12.146,21,6,31/07/2024 05:02:47 PM,10397976,8,16,84.0,188.0,15.0,0.0,10.5,6.546536707079771,34.0,0.0,11.75,14.401388821915754,26.15893708544817,2.308141507539544,452085.9130434782,1176025.6981938211,3616466.0,23.0,6864601.0,980657.2857142859,1674484.6681175986,3658351.0,923.0,1.0397976E7,693198.3999999999,1412208.4027925804,3616466.0,23.0,0,0,0,0,256,528,0.7693805025131815,1.538761005026363,0.0,34.0,10.880000000000003,12.149485585818026,147.60999999999999,0,1,0,0,0,0,0,0,2.0,11.333333333333334,10.5,11.75,0,0,0,0,0,0,8,84,16,188,-1,510,6,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-56368-21-6,192.168.12.140,56368,192.168.12.146,21,6,31/07/2024 05:02:57 PM,226,1,2,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,7.5,10.606601717798213,66371.68141592921,13274.336283185841,113.0,118.79393923933998,197.0,29.0,0,0,0,0,0,29.0,29.0,0.0,29.0,29.0,0,1,0,0,32,52,4424.778761061947,8849.557522123894,0.0,15.0,7.5,8.660254037844387,75.0,0,0,0,1,1,0,0,0,2.0,10.0,0.0,7.5,0,0,0,0,0,0,1,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47320-21-6,192.168.12.140,47320,192.168.12.146,21,6,31/07/2024 05:02:57 PM,9815407,8,16,88.0,188.0,16.0,0.0,11.0,6.845227743263394,34.0,0.0,11.75,14.401388821915754,28.119058129734203,2.4451354895421042,426756.8260869565,1113750.6834948072,3637882.0,28.0,6134514.0,876359.142857143,1495905.169466125,3188088.0,278.0,9815407.0,654360.4666666667,1337797.2555553971,3637882.0,80.0,0,0,0,0,256,528,0.8150451631807015,1.630090326361403,0.0,34.0,11.04,12.194534294784145,148.70666666666665,0,1,0,0,0,0,0,0,2.0,11.5,11.0,11.75,0,0,0,0,0,0,8,88,16,188,-1,510,6,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47320-21-6,192.168.12.140,47320,192.168.12.146,21,6,31/07/2024 05:03:06 PM,3,1,1,0.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,5000000.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,333333.3333333333,333333.3333333333,0.0,15.0,10.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,15.0,0.0,15.0,0,0,0,0,0,0,1,0,1,15,-1,502,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47390-21-6,192.168.12.140,47390,192.168.12.146,21,6,31/07/2024 05:02:57 PM,9410453,8,16,87.0,188.0,15.0,0.0,10.875,6.749338591934133,34.0,0.0,11.75,14.401388821915754,29.2228227482779,2.5503554398497075,409150.13043478265,1064635.2203440517,3359931.0,20.0,6604488.0,943498.2857142857,1606927.1178418675,3406694.0,192.0,9410453.0,627363.5333333333,1278460.4990484712,3359931.0,44.0,0,0,0,0,256,528,0.8501184799499025,1.700236959899805,0.0,34.0,10.999999999999998,12.179217270963406,148.33333333333331,0,1,0,0,0,0,0,0,2.0,11.458333333333334,10.875,11.75,0,0,0,0,0,0,8,87,16,188,-1,510,6,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47390-21-6,192.168.12.140,47390,192.168.12.146,21,6,31/07/2024 05:03:07 PM,93,1,2,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,7.5,10.606601717798213,161290.32258064515,32258.064516129034,46.5,9.192388155425117,53.0,40.0,0,0,0,0,0,40.0,40.0,0.0,40.0,40.0,0,1,0,0,32,52,10752.688172043012,21505.376344086024,0.0,15.0,7.5,8.660254037844387,75.0,0,0,0,1,1,0,0,0,2.0,10.0,0.0,7.5,0,0,0,0,0,0,1,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47380-21-6,192.168.12.140,47380,192.168.12.146,21,6,31/07/2024 05:02:57 PM,9450982,8,16,83.0,188.0,15.0,0.0,10.375,6.5013734812620285,34.0,0.0,11.75,14.401388821915754,28.674268980726026,2.539418655119648,410912.2608695652,1069393.594636793,3356032.0,13.0,6629443.0,947063.2857142857,1613374.4154497755,3400317.0,133.0,9450982.0,630065.4666666667,1284194.4146295912,3356032.0,44.0,0,0,0,0,256,528,0.8464728850398826,1.6929457700797652,0.0,34.0,10.840000000000002,12.143859902573535,147.4733333333333,0,1,0,0,0,0,0,0,2.0,11.291666666666666,10.375,11.75,0,0,0,0,0,0,8,83,16,188,-1,510,6,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47388-21-6,192.168.12.140,47388,192.168.12.146,21,6,31/07/2024 05:02:57 PM,9440782,8,16,88.0,188.0,15.0,0.0,11.0,6.80336051416609,34.0,0.0,11.75,14.401388821915754,29.23486634899524,2.5421622912169775,410468.7826086957,1067306.7914317178,3358804.0,16.0,6622842.0,946120.2857142857,1611204.1605657048,3404273.0,145.0,9440782.0,629385.4666666667,1281586.230156033,3358804.0,46.0,0,0,0,0,256,528,0.8473874304056591,1.6947748608113182,0.0,34.0,11.04,12.18769871632869,148.54,0,1,0,0,0,0,0,0,2.0,11.5,11.0,11.75,0,0,0,0,0,0,8,88,16,188,-1,510,6,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47388-21-6,192.168.12.140,47388,192.168.12.146,21,6,31/07/2024 05:03:07 PM,102,1,2,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,7.5,10.606601717798213,147058.82352941178,29411.764705882353,51.0,7.0710678118654755,56.0,46.0,0,0,0,0,0,46.0,46.0,0.0,46.0,46.0,0,1,0,0,32,52,9803.921568627451,19607.843137254902,0.0,15.0,7.5,8.660254037844387,75.0,0,0,0,1,1,0,0,0,2.0,10.0,0.0,7.5,0,0,0,0,0,0,1,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47348-21-6,192.168.12.140,47348,192.168.12.146,21,6,31/07/2024 05:02:57 PM,9795087,8,16,84.0,188.0,15.0,0.0,10.5,6.546536707079771,34.0,0.0,11.75,14.401388821915754,27.769023388970407,2.4502079460856243,425873.3478260869,1110693.4634159708,3631596.0,1.0,6115854.0,873693.4285714286,1491857.8106000202,3180642.0,1.0,9795087.0,653005.8,1334043.5800470472,3631596.0,42.0,0,0,0,0,256,528,0.8167359820285414,1.6334719640570827,0.0,34.0,10.880000000000003,12.149485585818026,147.60999999999999,0,1,0,0,0,0,0,0,2.0,11.333333333333334,10.5,11.75,0,0,0,0,0,0,8,84,16,188,-1,510,6,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47348-21-6,192.168.12.140,47348,192.168.12.146,21,6,31/07/2024 05:03:07 PM,97,1,2,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,7.5,10.606601717798213,154639.17525773196,30927.835051546394,48.5,16.263455967290593,60.0,37.0,0,0,0,0,0,37.0,37.0,0.0,37.0,37.0,0,1,0,0,32,52,10309.278350515464,20618.556701030928,0.0,15.0,7.5,8.660254037844387,75.0,0,0,0,1,1,0,0,0,2.0,10.0,0.0,7.5,0,0,0,0,0,0,1,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47332-21-6,192.168.12.140,47332,192.168.12.146,21,6,31/07/2024 05:02:57 PM,9823611,8,16,87.0,188.0,17.0,0.0,10.875000000000002,6.875162335745762,34.0,0.0,11.75,14.401388821915754,27.993779476813568,2.4430934816128205,427113.52173913043,1114360.0514369782,3650566.0,2.0,6126451.0,875207.2857142857,1494372.2372677336,3178123.0,2.0,9823611.0,654907.4,1338494.085430275,3650566.0,54.0,0,0,0,0,256,528,0.8143644938709401,1.6287289877418802,0.0,34.0,10.999999999999998,12.199726772896735,148.83333333333337,0,1,0,0,0,0,0,0,2.0,11.458333333333334,10.875,11.75,0,0,0,0,0,0,8,87,16,188,-1,510,6,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47332-21-6,192.168.12.140,47332,192.168.12.146,21,6,31/07/2024 05:03:07 PM,2,1,1,0.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,7500000.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,500000.0,500000.0,0.0,15.0,10.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,15.0,0.0,15.0,0,0,0,0,0,0,1,0,1,15,-1,502,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47360-21-6,192.168.12.140,47360,192.168.12.146,21,6,31/07/2024 05:02:57 PM,9793819,8,16,87.0,188.0,16.0,0.0,10.875,6.791538853603063,34.0,0.0,11.75,14.401388821915754,28.078934274770653,2.450525173070893,425818.2173913044,1112323.0076551896,3644295.0,27.0,6107085.0,872440.7142857144,1490601.6671502949,3180572.0,94.0,9793819.0,652921.2666666666,1336189.6742920289,3644295.0,40.0,0,0,0,0,256,528,0.8168417243569644,1.633683448713929,0.0,34.0,10.999999999999998,12.18605760695394,148.49999999999997,0,1,0,0,0,0,0,0,2.0,11.458333333333334,10.875,11.75,0,0,0,0,0,0,8,87,16,188,-1,510,6,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47360-21-6,192.168.12.140,47360,192.168.12.146,21,6,31/07/2024 05:03:07 PM,2,1,1,0.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,7500000.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,500000.0,500000.0,0.0,15.0,10.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,15.0,0.0,15.0,0,0,0,0,0,0,1,0,1,15,-1,502,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47372-21-6,192.168.12.140,47372,192.168.12.146,21,6,31/07/2024 05:02:57 PM,9772726,8,16,86.0,188.0,15.0,0.0,10.75,6.692212958783834,34.0,0.0,11.75,14.401388821915754,28.037212953683547,2.455814273315347,424901.13043478265,1108431.0349180833,3625463.0,20.0,6104618.0,872088.2857142857,1489964.6548783984,3180915.0,221.0,9772726.0,651515.0666666667,1331354.3683509699,3625463.0,46.0,0,0,0,0,256,528,0.8186047577717823,1.6372095155435646,0.0,34.0,10.96,12.170592973776314,148.12333333333336,0,1,0,0,0,0,0,0,2.0,11.416666666666666,10.75,11.75,0,0,0,0,0,0,8,86,16,188,-1,510,6,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47372-21-6,192.168.12.140,47372,192.168.12.146,21,6,31/07/2024 05:03:07 PM,2,1,1,0.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,7500000.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,500000.0,500000.0,0.0,15.0,10.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,15.0,0.0,15.0,0,0,0,0,0,0,1,0,1,15,-1,502,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47376-21-6,192.168.12.140,47376,192.168.12.146,21,6,31/07/2024 05:02:57 PM,9823441,8,16,88.0,188.0,17.0,0.0,11.0,6.90755280213519,34.0,0.0,11.75,14.401388821915754,28.09606124778476,2.443135760676936,427106.1304347826,1115080.290167863,3636696.0,10.0,6144456.0,877779.4285714285,1499267.0184684533,3194544.0,144.0,9823441.0,654896.0666666667,1339438.3283032943,3636696.0,64.0,0,0,0,0,256,528,0.8143785868923119,1.6287571737846238,0.0,34.0,11.04,12.204780484165484,148.95666666666665,0,1,0,0,0,0,0,0,2.0,11.5,11.0,11.75,0,0,0,0,0,0,8,88,16,188,-1,510,6,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47376-21-6,192.168.12.140,47376,192.168.12.146,21,6,31/07/2024 05:03:07 PM,79,1,2,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,7.5,10.606601717798213,189873.41772151898,37974.6835443038,39.5,10.606601717798213,47.0,32.0,0,0,0,0,0,32.0,32.0,0.0,32.0,32.0,0,1,0,0,32,52,12658.227848101267,25316.455696202534,0.0,15.0,7.5,8.660254037844387,75.0,0,0,0,1,1,0,0,0,2.0,10.0,0.0,7.5,0,0,0,0,0,0,1,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47378-21-6,192.168.12.140,47378,192.168.12.146,21,6,31/07/2024 05:02:57 PM,9798795,8,16,85.0,188.0,15.0,0.0,10.625,6.610327417868843,34.0,0.0,11.75,14.401388821915754,27.860568569910892,2.4492807533987597,426034.5652173913,1112820.5854062429,3633830.0,29.0,6123582.0,874797.4285714284,1494347.373592773,3182952.0,125.0,9798795.0,653252.9999999999,1336780.0685974597,3633830.0,52.0,0,0,0,0,256,528,0.8164269177995865,1.632853835599173,0.0,34.0,10.92,12.158399017414533,147.82666666666668,0,1,0,0,0,0,0,0,2.0,11.375,10.625,11.75,0,0,0,0,0,0,8,85,16,188,-1,510,6,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-53276-21-6,192.168.12.140,53276,192.168.12.146,21,6,31/07/2024 05:03:06 PM,9755529,8,16,87.0,188.0,16.0,0.0,10.875,6.791538853603062,34.0,0.0,11.75,14.401388821915754,28.189142792769108,2.460143371005304,424153.43478260865,1104588.997875097,3372292.0,17.0,6383026.0,911860.857142857,1561613.0496991915,3416923.0,179.0,9755529.0,650368.5999999999,1326536.1052701883,3372292.0,40.0,0,0,0,0,256,528,0.8200477903351013,1.6400955806702027,0.0,34.0,11.0,12.18605760695394,148.49999999999997,0,1,0,0,0,0,0,0,2.0,11.458333333333334,10.875,11.75,0,0,0,0,0,0,8,87,16,188,-1,510,6,0,0,0,0,0,0,0,0,0,No Label
