Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.12.140-192.168.12.146-42860-80-6,192.168.12.146,80,192.168.12.140,42860,6,28/07/2024 02:43:19 PM,769,1,1,0.0,634.0,0.0,0.0,0.0,0.0,634.0,634.0,634.0,0.0,824447.33420026,2600.780234070221,769.0,0.0,769.0,769.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,1300.3901170351105,1300.3901170351105,0.0,634.0,422.66666666666663,366.04007066622273,133985.33333333334,0,0,0,1,1,0,0,0,1.0,634.0,0.0,634.0,0,0,0,0,0,0,1,0,1,634,-1,507,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42860-80-6,192.168.12.140,42860,192.168.12.146,80,6,28/07/2024 02:43:19 PM,597,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0837520938026,597.0,0.0,597.0,597.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1675.0418760469013,1675.0418760469013,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42856-80-6,192.168.12.146,80,192.168.12.140,42856,6,28/07/2024 02:43:19 PM,559,2,3,10407.0,7240.0,7240.0,3167.0,5203.5,2880.0459197728082,7240.0,0.0,2413.333333333333,4180.015948932891,3.1568872987477638E7,8944.543828264757,139.75,208.3128656612452,449.0,1.0,485.0,485.0,0.0,485.0,485.0,524.0,262.0,369.10973977937783,523.0,1.0,0,1,0,0,64,96,3577.8175313059032,5366.726296958855,0.0,7240.0,4147.833333333333,3579.2613996000164,1.2811112166666668E7,0,0,0,1,1,0,0,0,1.0,4977.4,5203.5,2413.3333333333335,0,0,0,0,0,0,2,10407,3,7240,-1,474,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42890-80-6,192.168.12.146,80,192.168.12.140,42890,6,28/07/2024 02:43:19 PM,480,2,3,10407.0,7240.0,7240.0,3167.0,5203.5,2880.0459197728082,7240.0,0.0,2413.333333333333,4180.015948932891,3.6764583333333336E7,10416.666666666666,120.00000000000001,166.97504803612625,365.0,0.0,396.0,396.0,0.0,396.0,396.0,449.0,224.5,317.49094475275984,449.0,0.0,0,1,0,0,64,96,4166.666666666667,6250.0,0.0,7240.0,4147.833333333333,3579.2613996000164,1.2811112166666668E7,0,0,0,1,1,0,0,0,1.0,4977.4,5203.5,2413.3333333333335,0,0,0,0,0,0,2,10407,3,7240,-1,474,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42878-80-6,192.168.12.146,80,192.168.12.140,42878,6,28/07/2024 02:43:19 PM,291,2,3,10407.0,7240.0,7240.0,3167.0,5203.5,2880.0459197728082,7240.0,0.0,2413.333333333333,4180.015948932891,6.064261168384879E7,17182.130584192437,72.75,111.14367578349506,238.0,0.0,274.0,274.0,0.0,274.0,274.0,255.0,127.5,180.31222920256963,255.0,0.0,0,1,0,0,64,96,6872.852233676976,10309.278350515464,0.0,7240.0,4147.833333333333,3579.2613996000164,1.2811112166666668E7,0,0,0,1,1,0,0,0,1.0,4977.4,5203.5,2413.3333333333335,0,0,0,0,0,0,2,10407,3,7240,-1,436,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42910-80-6,192.168.12.146,80,192.168.12.140,42910,6,28/07/2024 02:43:19 PM,301,4,3,10407.0,7240.0,5792.0,614.0,2601.75,2342.056699427521,7240.0,0.0,2413.333333333333,4180.015948932891,5.862790697674419E7,23255.813953488374,50.16666666666667,64.15112365864425,167.0,0.0,220.0,73.33333333333334,106.46282606305984,196.0,5.0,267.0,133.5,188.79751057680818,267.0,0.0,0,1,0,0,128,96,13289.036544850498,9966.777408637874,0.0,7240.0,3110.875,3183.595336699868,1.0135279267857144E7,0,0,0,1,1,0,0,0,0.0,3555.285714285714,2601.75,2413.3333333333335,0,0,0,0,0,0,4,10407,3,7240,-1,470,4,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42924-80-6,192.168.12.146,80,192.168.12.140,42924,6,28/07/2024 02:43:19 PM,259,2,3,10407.0,7240.0,7240.0,3167.0,5203.5,2880.0459197728082,7240.0,0.0,2413.333333333333,4180.015948932891,6.813513513513513E7,19305.019305019305,64.75,102.71765508746131,218.0,1.0,246.0,246.0,0.0,246.0,246.0,232.0,116.0,162.63455967290594,231.0,1.0,0,1,0,0,64,96,7722.007722007722,11583.011583011583,0.0,7240.0,4147.833333333333,3579.2613996000164,1.2811112166666668E7,0,0,0,1,1,0,0,0,1.0,4977.4,5203.5,2413.3333333333335,0,0,0,0,0,0,2,10407,3,7240,-1,436,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42926-80-6,192.168.12.146,80,192.168.12.140,42926,6,28/07/2024 02:43:19 PM,120,1,1,0.0,634.0,0.0,0.0,0.0,0.0,634.0,634.0,634.0,0.0,5283333.333333333,16666.666666666668,120.0,0.0,120.0,120.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,8333.333333333334,8333.333333333334,0.0,634.0,422.66666666666663,366.04007066622273,133985.33333333334,0,0,0,1,1,0,0,0,1.0,634.0,0.0,634.0,0,0,0,0,0,0,1,0,1,634,-1,507,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42924-80-6,192.168.12.140,42924,192.168.12.146,80,6,28/07/2024 02:43:19 PM,62,0,2,0.0,271.0,0,0,0,0,271.0,0.0,135.5,191.6259377015544,4370967.741935484,32258.06451612903,62.0,0.0,62.0,62.0,0,0,0,0,0,62.0,62.0,0.0,62.0,62.0,0,0,0,0,0,64,0.0,32258.06451612903,0.0,271.0,90.33333333333333,156.46192295038858,24480.333333333332,0,0,1,0,1,0,0,0,0.0,135.5,0.0,135.5,0,0,0,0,0,0,0,0,2,271,-1,507,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42926-80-6,192.168.12.140,42926,192.168.12.146,80,6,28/07/2024 02:43:19 PM,2995,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.779632721202,2995.0,0.0,2995.0,2995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,333.889816360601,333.889816360601,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42936-80-6,192.168.12.146,80,192.168.12.140,42936,6,28/07/2024 02:43:19 PM,309,2,3,10407.0,7240.0,7240.0,3167.0,5203.5,2880.0459197728082,7240.0,0.0,2413.333333333333,4180.015948932891,5.711003236245955E7,16181.229773462785,77.25,96.68634857103665,217.0,1.0,245.0,245.0,0.0,245.0,245.0,282.0,141.0,197.9898987322333,281.0,1.0,0,1,0,0,64,96,6472.491909385114,9708.737864077671,0.0,7240.0,4147.833333333333,3579.2613996000164,1.2811112166666668E7,0,0,0,1,1,0,0,0,1.0,4977.4,5203.5,2413.3333333333335,0,0,0,0,0,0,2,10407,3,7240,-1,436,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42906-80-6,192.168.12.146,80,192.168.12.140,42906,6,28/07/2024 02:43:19 PM,274,4,3,9302.0,7240.0,5792.0,0.0,2325.5,2625.4697992295905,7240.0,0.0,2413.333333333333,4180.015948932891,6.0372262773722626E7,25547.445255474453,45.66666666666667,39.09305138597737,114.0,1.0,210.0,70.0,61.506097258727124,141.0,33.0,215.0,107.5,150.61374439273462,214.0,1.0,0,1,0,0,128,96,14598.540145985402,10948.905109489051,0.0,7240.0,2972.75,3304.722497535048,1.0921190785714285E7,0,0,0,1,1,0,0,0,0.0,3397.4285714285716,2325.5,2413.3333333333335,0,0,0,0,0,0,4,9302,3,7240,-1,470,3,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42940-80-6,192.168.12.146,80,192.168.12.140,42940,6,28/07/2024 02:43:19 PM,374,4,4,10407.0,7240.0,5792.0,614.0,2601.75,2342.056699427521,7240.0,0.0,1809.9999999999998,3620.0,4.718449197860963E7,21390.374331550804,53.42857142857142,60.66535843696725,178.0,0.0,305.0,101.66666666666667,94.20368004135153,210.0,39.0,304.0,101.33333333333334,174.64917215186946,303.0,0.0,0,1,0,0,128,128,10695.187165775402,10695.187165775402,0.0,7240.0,2765.222222222222,3153.3556641210716,9943651.944444444,0,0,0,1,1,0,0,0,1.0,3110.875,2601.75,1810.0,0,0,0,0,0,0,4,10407,4,7240,-1,436,4,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42954-80-6,192.168.12.146,80,192.168.12.140,42954,6,28/07/2024 02:43:19 PM,220,2,3,10407.0,7240.0,7240.0,3167.0,5203.5,2880.0459197728082,7240.0,0.0,2413.333333333333,4180.015948932891,8.021363636363636E7,22727.272727272728,55.00000000000001,55.11805511808268,127.0,0.0,154.0,154.0,0.0,154.0,154.0,193.0,96.5,136.47160876900367,193.0,0.0,0,1,0,0,64,96,9090.90909090909,13636.363636363636,0.0,7240.0,4147.833333333333,3579.2613996000164,1.2811112166666668E7,0,0,0,1,1,0,0,0,1.0,4977.4,5203.5,2413.3333333333335,0,0,0,0,0,0,2,10407,3,7240,-1,451,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42956-80-6,192.168.12.146,80,192.168.12.140,42956,6,28/07/2024 02:43:19 PM,77,1,1,0.0,634.0,0.0,0.0,0.0,0.0,634.0,634.0,634.0,0.0,8233766.233766234,25974.025974025975,77.0,0.0,77.0,77.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,12987.012987012988,12987.012987012988,0.0,634.0,422.66666666666663,366.04007066622273,133985.33333333334,0,0,0,1,1,0,0,0,1.0,634.0,0.0,634.0,0,0,0,0,0,0,1,0,1,634,-1,507,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42942-80-6,192.168.12.146,80,192.168.12.140,42942,6,28/07/2024 02:43:19 PM,337,2,3,10407.0,7240.0,7240.0,3167.0,5203.5,2880.0459197728082,7240.0,0.0,2413.333333333333,4180.015948932891,5.2364985163204744E7,14836.795252225518,84.25,81.26653677867662,195.0,0.0,259.0,259.0,0.0,259.0,259.0,273.0,136.5,193.04015126392747,273.0,0.0,0,1,0,0,64,96,5934.718100890208,8902.077151335312,0.0,7240.0,4147.833333333333,3579.2613996000164,1.2811112166666668E7,0,0,0,1,1,0,0,0,1.0,4977.4,5203.5,2413.3333333333335,0,0,0,0,0,0,2,10407,3,7240,-1,436,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42956-80-6,192.168.12.140,42956,192.168.12.146,80,6,28/07/2024 02:43:19 PM,4778,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.5851820845542,4778.0,0.0,4778.0,4778.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,209.2925910422771,209.2925910422771,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42954-80-6,192.168.12.140,42954,192.168.12.146,80,6,28/07/2024 02:43:19 PM,6575,0,2,0.0,271.0,0,0,0,0,271.0,0.0,135.5,191.6259377015544,41216.73003802281,304.1825095057034,6575.0,0.0,6575.0,6575.0,0,0,0,0,0,6575.0,6575.0,0.0,6575.0,6575.0,0,0,0,0,0,64,0.0,304.1825095057034,0.0,271.0,90.33333333333333,156.46192295038858,24480.333333333332,0,0,0,0,1,0,0,0,0.0,135.5,0.0,135.5,0,0,0,0,0,0,0,0,2,271,-1,507,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42958-80-6,192.168.12.146,80,192.168.12.140,42958,6,28/07/2024 02:43:19 PM,459,2,3,10407.0,7240.0,7240.0,3167.0,5203.5,2880.0459197728082,7240.0,0.0,2413.333333333333,4180.015948932891,3.844662309368192E7,10893.246187363835,114.74999999999999,156.05421066625107,343.0,0.0,375.0,375.0,0.0,375.0,375.0,427.0,213.5,301.9345955666558,427.0,0.0,0,1,0,0,64,96,4357.298474945534,6535.9477124183,0.0,7240.0,4147.833333333333,3579.2613996000164,1.2811112166666668E7,0,0,0,1,1,0,0,0,1.0,4977.4,5203.5,2413.3333333333335,0,0,0,0,0,0,2,10407,3,7240,-1,436,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42962-80-6,192.168.12.146,80,192.168.12.140,42962,6,28/07/2024 02:43:19 PM,315,2,3,10407.0,7240.0,7240.0,3167.0,5203.5,2880.0459197728082,7240.0,0.0,2413.333333333333,4180.015948932891,5.602222222222222E7,15873.015873015873,78.75,86.1602189721761,200.0,1.0,241.0,241.0,0.0,241.0,241.0,275.0,137.5,193.04015126392747,274.0,1.0,0,1,0,0,64,96,6349.206349206349,9523.809523809523,0.0,7240.0,4147.833333333333,3579.2613996000164,1.2811112166666668E7,0,0,0,1,1,0,0,0,1.0,4977.4,5203.5,2413.3333333333335,0,0,0,0,0,0,2,10407,3,7240,-1,436,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42970-80-6,192.168.12.146,80,192.168.12.140,42970,6,28/07/2024 02:43:19 PM,75,1,1,0.0,634.0,0.0,0.0,0.0,0.0,634.0,634.0,634.0,0.0,8453333.333333334,26666.666666666668,75.0,0.0,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,13333.333333333334,13333.333333333334,0.0,634.0,422.66666666666663,366.04007066622273,133985.33333333334,0,0,0,1,1,0,0,0,1.0,634.0,0.0,634.0,0,0,0,0,0,0,1,0,1,634,-1,507,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42970-80-6,192.168.12.140,42970,192.168.12.146,80,6,28/07/2024 02:43:19 PM,4128,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.4961240310078,4128.0,0.0,4128.0,4128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,242.2480620155039,242.2480620155039,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42976-80-6,192.168.12.146,80,192.168.12.140,42976,6,28/07/2024 02:43:19 PM,213,4,3,9302.0,7240.0,5792.0,0.0,2325.5,2625.4697992295905,7240.0,0.0,2413.333333333333,4180.015948932891,7.766197183098592E7,32863.849765258215,35.5,20.83026644092677,58.0,1.0,158.0,52.666666666666664,28.005951748393294,85.0,36.0,151.0,75.5,105.35891039679558,150.0,1.0,0,1,0,0,128,96,18779.342723004695,14084.507042253521,0.0,7240.0,2972.75,3304.722497535048,1.0921190785714285E7,0,0,0,1,1,0,0,0,0.0,3397.4285714285716,2325.5,2413.3333333333335,0,0,0,0,0,0,4,9302,3,7240,-1,470,3,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-43012-80-6,192.168.12.146,80,192.168.12.140,43012,6,28/07/2024 02:43:19 PM,302,4,4,10407.0,7240.0,5792.0,614.0,2601.75,2342.056699427521,7240.0,0.0,1809.9999999999998,3620.0,5.843377483443708E7,26490.06622516556,43.14285714285714,37.04694576447822,101.0,0.0,233.0,77.66666666666667,50.362022728771855,134.0,37.0,232.0,77.33333333333334,133.94526245199316,232.0,0.0,0,1,0,0,128,128,13245.03311258278,13245.03311258278,0.0,7240.0,2765.222222222222,3153.3556641210716,9943651.944444444,0,0,0,1,1,0,0,0,1.0,3110.875,2601.75,1810.0,0,0,0,0,0,0,4,10407,4,7240,-1,436,4,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-43014-80-6,192.168.12.146,80,192.168.12.140,43014,6,28/07/2024 02:43:19 PM,66,1,1,0.0,634.0,0.0,0.0,0.0,0.0,634.0,634.0,634.0,0.0,9606060.606060605,30303.0303030303,66.0,0.0,66.0,66.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,15151.51515151515,15151.51515151515,0.0,634.0,422.66666666666663,366.04007066622273,133985.33333333334,0,0,0,1,1,0,0,0,1.0,634.0,0.0,634.0,0,0,0,0,0,0,1,0,1,634,-1,507,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-43022-80-6,192.168.12.146,80,192.168.12.140,43022,6,28/07/2024 02:43:19 PM,288,2,3,10407.0,7240.0,7240.0,3167.0,5203.5,2880.0459197728082,7240.0,0.0,2413.333333333333,4180.015948932891,6.127430555555555E7,17361.11111111111,72.0,78.49840762716146,183.0,0.0,225.0,225.0,0.0,225.0,225.0,246.0,123.0,173.9482681718907,246.0,0.0,0,1,0,0,64,96,6944.444444444444,10416.666666666666,0.0,7240.0,4147.833333333333,3579.2613996000164,1.2811112166666668E7,0,0,0,1,1,0,0,0,1.0,4977.4,5203.5,2413.3333333333335,0,0,0,0,0,0,2,10407,3,7240,-1,436,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-43014-80-6,192.168.12.140,43014,192.168.12.146,80,6,28/07/2024 02:43:19 PM,3000,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.6666666666666,3000.0,0.0,3000.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,333.3333333333333,333.3333333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-43006-80-6,192.168.12.146,80,192.168.12.140,43006,6,28/07/2024 02:43:19 PM,355,3,3,13889.0,3758.0,7240.0,2896.0,4629.666666666667,2300.8677348629435,3758.0,0.0,1252.6666666666665,2169.682311614614,4.970985915492958E7,16901.408450704224,71.0,65.51717332119877,173.0,0.0,264.0,132.0,117.37972567696688,215.0,49.0,313.0,156.5,221.32442251138937,313.0,0.0,0,1,0,0,96,96,8450.704225352112,8450.704225352112,0.0,7240.0,3057.8571428571427,2506.030089508865,6280186.80952381,0,0,0,1,1,0,0,0,1.0,3567.5,4629.666666666667,1252.6666666666667,0,0,0,0,0,0,3,13889,3,3758,-1,451,3,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-43032-80-6,192.168.12.146,80,192.168.12.140,43032,6,28/07/2024 02:43:19 PM,377,4,3,10407.0,7240.0,5792.0,614.0,2601.75,2342.056699427521,7240.0,0.0,2413.333333333333,4180.015948932891,4.6809018567639254E7,18567.639257294428,62.833333333333336,51.61169118200514,153.0,1.0,300.0,100.0,80.89499366462674,192.0,40.0,299.0,149.5,210.0107140124046,298.0,1.0,0,1,0,0,128,96,10610.079575596817,7957.559681697613,0.0,7240.0,3110.875,3183.595336699868,1.0135279267857144E7,0,0,0,1,1,0,0,0,0.0,3555.285714285714,2601.75,2413.3333333333335,0,0,0,0,0,0,4,10407,3,7240,-1,470,4,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-43042-80-6,192.168.12.146,80,192.168.12.140,43042,6,28/07/2024 02:43:19 PM,327,3,2,10407.0,7240.0,7240.0,0.0,3469.0,3629.4356310589114,7240.0,0.0,3620.0,5119.4530957906045,5.396636085626911E7,15290.519877675843,81.75,62.824490978174005,172.0,36.0,250.0,125.0,125.86500705120545,214.0,36.0,249.0,249.0,0.0,249.0,249.0,0,1,0,0,96,64,9174.311926605506,6116.207951070337,0.0,7240.0,4147.833333333333,3579.2613996000164,1.2811112166666668E7,0,0,0,1,1,0,0,0,0.0,4977.4,3469.0,3620.0,0,0,0,0,0,0,3,10407,2,7240,-1,474,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-42992-80-6,192.168.12.146,80,192.168.12.140,42992,6,28/07/2024 02:43:19 PM,348,2,3,10407.0,7240.0,7240.0,3167.0,5203.5,2880.0459197728082,7240.0,0.0,2413.333333333333,4180.015948932891,5.070977011494253E7,14367.816091954022,87.0,82.95782060782456,162.0,1.0,194.0,194.0,0.0,194.0,194.0,317.0,158.5,222.73863607376248,316.0,1.0,0,1,0,0,64,96,5747.126436781609,8620.689655172413,0.0,7240.0,4147.833333333333,3579.2613996000164,1.2811112166666668E7,0,0,0,1,1,0,0,0,1.0,4977.4,5203.5,2413.3333333333335,0,0,0,0,0,0,2,10407,3,7240,-1,436,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-43098-80-6,192.168.12.146,80,192.168.12.140,43098,6,28/07/2024 02:43:19 PM,348,2,2,10407.0,7240.0,7240.0,3167.0,5203.5,2880.0459197728082,7240.0,0.0,3620.0,5119.4530957906045,5.070977011494253E7,11494.252873563219,116.0,53.113086899558006,152.0,55.0,207.0,207.0,0.0,207.0,207.0,293.0,293.0,0.0,293.0,293.0,0,1,0,0,64,64,5747.126436781609,5747.126436781609,0.0,7240.0,4977.4,3294.3184120543056,1.08525338E7,0,0,0,1,1,0,0,0,1.0,6221.75,5203.5,3620.0,0,0,0,0,0,0,2,10407,2,7240,-1,474,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-43086-80-6,192.168.12.146,80,192.168.12.140,43086,6,28/07/2024 02:43:19 PM,262,2,3,10407.0,7240.0,7240.0,3167.0,5203.5,2880.0459197728082,7240.0,0.0,2413.333333333333,4180.015948932891,6.735496183206107E7,19083.969465648854,65.5,74.65699342102297,170.0,1.0,196.0,196.0,0.0,196.0,196.0,237.0,118.5,166.17009357883867,236.0,1.0,0,1,0,0,64,96,7633.587786259542,11450.381679389311,0.0,7240.0,4147.833333333333,3579.2613996000164,1.2811112166666668E7,0,0,0,1,1,0,0,0,1.0,4977.4,5203.5,2413.3333333333335,0,0,0,0,0,0,2,10407,3,7240,-1,436,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-43104-80-6,192.168.12.146,80,192.168.12.140,43104,6,28/07/2024 02:43:19 PM,248,2,3,10407.0,7240.0,7240.0,3167.0,5203.5,2880.0459197728082,7240.0,0.0,2413.333333333333,4180.015948932891,7.115725806451613E7,20161.290322580644,62.00000000000001,73.91436486457374,168.0,1.0,194.0,194.0,0.0,194.0,194.0,223.0,111.5,156.27059864222701,222.0,1.0,0,1,0,0,64,96,8064.516129032258,12096.774193548386,0.0,7240.0,4147.833333333333,3579.2613996000164,1.2811112166666668E7,0,0,0,1,1,0,0,0,1.0,4977.4,5203.5,2413.3333333333335,0,0,0,0,0,0,2,10407,3,7240,-1,436,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-43076-80-6,192.168.12.146,80,192.168.12.140,43076,6,28/07/2024 02:43:19 PM,277,2,3,10407.0,7240.0,7240.0,3167.0,5203.5,2880.0459197728082,7240.0,0.0,2413.333333333333,4180.015948932891,6.370758122743682E7,18050.54151624549,69.25,83.15597793704711,189.0,1.0,219.0,219.0,0.0,219.0,219.0,248.0,124.0,173.9482681718907,247.0,1.0,0,1,0,0,64,96,7220.216606498195,10830.324909747293,0.0,7240.0,4147.833333333333,3579.2613996000164,1.2811112166666668E7,0,0,0,1,1,0,0,0,1.0,4977.4,5203.5,2413.3333333333335,0,0,0,0,0,0,2,10407,3,7240,-1,436,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-43098-80-6,192.168.12.140,43098,192.168.12.146,80,6,28/07/2024 02:43:19 PM,6675,0,2,0.0,271.0,0,0,0,0,271.0,0.0,135.5,191.6259377015544,40599.25093632958,299.625468164794,6675.0,0.0,6675.0,6675.0,0,0,0,0,0,6675.0,6675.0,0.0,6675.0,6675.0,0,0,0,0,0,64,0.0,299.625468164794,0.0,271.0,90.33333333333333,156.46192295038858,24480.333333333332,0,0,0,0,1,0,0,0,0.0,135.5,0.0,135.5,0,0,0,0,0,0,0,0,2,271,-1,507,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-43100-80-6,192.168.12.146,80,192.168.12.140,43100,6,28/07/2024 02:43:19 PM,326,3,3,13889.0,3758.0,7240.0,0.0,4629.666666666666,4020.2836135443645,3758.0,0.0,1252.6666666666665,2169.682311614614,5.4131901840490796E7,18404.907975460123,65.2,60.02666074337302,147.0,0.0,219.0,109.5,99.7020561473032,180.0,39.0,254.0,127.0,179.60512242138307,254.0,0.0,0,1,0,0,96,96,9202.453987730061,9202.453987730061,0.0,7240.0,3057.8571428571427,3146.9163969708206,9903082.809523812,0,0,0,1,1,0,0,0,1.0,3567.5,4629.666666666667,1252.6666666666667,0,0,0,0,0,0,3,13889,3,3758,-1,451,2,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-43122-80-6,192.168.12.146,80,192.168.12.140,43122,6,28/07/2024 02:43:19 PM,92,1,1,0.0,634.0,0.0,0.0,0.0,0.0,634.0,634.0,634.0,0.0,6891304.347826087,21739.130434782608,92.0,0.0,92.0,92.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,10869.565217391304,10869.565217391304,0.0,634.0,422.66666666666663,366.04007066622273,133985.33333333334,0,0,0,1,1,0,0,0,1.0,634.0,0.0,634.0,0,0,0,0,0,0,1,0,1,634,-1,506,0,0,0,0,0,0,0,0,0,0,No Label
